miRNA	Tumor_1	Tumor_2	Tumor_3	Tumor_4	Tumor_5	Tumor_6	Tumor_7	Tumor_8	Tumor_9	Tumor_10	Tumor_11	Tumor_12	Tumor_13	Tumor_14	Tumor_15	Tumor_16	Tumor_17	Tumor_18	Tumor_19	Tumor_20	Tumor_21	Tumor_22	Tumor_23	Tumor_24	Tumor_25	Tumor_26	Tumor_27	Tumor_28	Tumor_29	Tumor_30	Tumor_31	Tumor_32	Tumor_33	Tumor_34	Tumor_35	Tumor_36	Tumor_37	Tumor_38	Tumor_39	Tumor_40	Tumor_41	Tumor_42	Tumor_43	Tumor_44	Tumor_45	Tumor_46	Tumor_47	Tumor_48	Tumor_49	Tumor_50	Control_1	Control_2	Control_3	Control_4	Control_5	Control_6	Control_7	Control_8	Control_9	Control_10	Control_11	Control_12	Control_13	Control_14	Control_15	Control_16	Control_17	Control_18	Control_19	Control_20	Control_21	Control_22	Control_23	Control_24	Control_25	Control_26	Control_27	Control_28	Control_29	Control_30	Control_31	Control_32	Control_33	Control_34	Control_35	Control_36	Control_37	Control_38	Control_39	Control_40	Control_41	Control_42	Control_43	Control_44	Control_45	Control_46	Control_47	Control_48	Control_49	Control_50
hsa-miR-320e	0	0.510661	0	0.135429	0	0	0	0	0.502737	0	0	0.236752	0.166616	0	0	0.166762	0.131197	0	0	0	0	0.290416	0.566042	0	0.372658	0	0.212618	0.441234	0	0.569168	0	0	0	0	0	0.131105	0.353062	0	0	0	0.312933	0	0	0	0.132605	0	0	0	0	0	0.096171	0	0.237362	0.127413	0.324418	0.105646	0	0	0.176949	0.649832	0	0	0	0	0.150891	0	0.326242	0	0.159589	0.318374	0.14261	0.183828	0	0.755322	0	0.403225	0	0	0	0.657646	0	0.150433	0	0.124698	0	0.156303	0.397707	0	0	0.570986	0	0	0	0.320075	0.172076	0	0.239348	0.320584	0.2745	0.143645
hsa-miR-323a-3p	0.238147	0.25533	1.632653	0.135429	0.255748	0.128058	0.222233	0.372671	0.502737	0	0	1.420511	0.333231	1.340342	0.264846	2.001148	0	10.692205	4.186115	0.207799	0.220663	0.290416	0.849063	0.640541	0.372659	0	0.425236	0	0	0.189723	0.896477	0.790594	1.717888	0.181015	0.971311	0.917736	0.470749	0	0.170565	0.90909	0.469401	0	0	0.506527	0	0	0	0	0.56911	0	0.577027	0.417177	0.237362	0.891889	1.62209	0.422584	0.749387	1.454763	1.061692	0.487374	0.277415	1.469727	2.691213	0.645612	0.754457	0.744119	2.392441	0.983342	0.478767	1.114308	0.57044	0.551485	0.686431	0.755321	0.971299	0.537633	0.516567	0.133439	1.019881	0.164411	0.717834	2.557367	0.60171	0.748188	0.355409	2.031934	0.530276	1.189529	0.964021	0.285493	0.169347	0.869432	0.364907	0.533458	0.774339	0.552148	0.239348	0.641167	0.411751	0.502757
hsa-miR-323a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166762	0	0.138261	0	0	0	0	0	0	0	0	0.212618	0	0	0	0	0.158119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.150433	0	0.124698	0	0	0.132569	0	0.16067	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-323b-3p	0	0.382996	2.285714	0.270857	1.790239	0	0.222233	0.124224	0.754105	0	0	2.367519	0.499847	1.723297	0.264846	2.501436	0	20.508757	0.717619	0.623397	0.220663	0.435624	1.698126	0.213514	0.931647	0.383655	0.637855	0.441234	0.251634	0	0	1.581188	3.435776	1.267107	0.971311	1.048841	1.529935	0	0	1.090908	0.156467	0.9164	2.848164	1.013054	0.132605	0.230598	0	0.646857	1.13822	0.230279	0.384685	0.417177	0	1.274127	0.324418	1.267751	0.599509	1.212302	0.707794	0.81229	1.109659	0.163303	5.382426	0	0.603565	0.446472	1.848705	0.421432	0	2.865362	0.42783	0	1.372862	0.755321	0.138757	0.403225	0.516567	0	0.437092	0.328823	0	2.2565	0.20057	0.124698	0.829289	1.875631	1.325688	0.594765	0.642681	0	0.169347	0.086943	0.486543	0.106692	0.172075	0.368098	0	0.480875	0	0.215467
hsa-miR-323b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.046087	0	0	0	0	0	0	0	0	0	0	0	0	0	0.158119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-324-3p	7.620704	12.128214	18.938776	29.523448	39.641009	21.897843	22.223303	14.90683	18.852632	46.254456	20.321762	18.7034	17.328017	22.019907	26.484607	15.175382	26.108185	20.508758	17.58168	25.559285	18.315011	11.326226	11.603857	28.397318	13.415722	26.664016	18.497803	16.987507	9.058823	14.229193	28.239015	41.427111	25.522909	41.452495	13.922126	20.714611	13.769419	25.277039	52.875237	21.090883	21.74885	32.623833	20.50678	15.533496	18.962493	10.376912	29.771475	28.78515	35.284831	19.34343	14.233339	23.570487	17.090062	21.66016	20.97903	20.917893	18.884545	15.517465	37.513101	31.516838	15.119109	34.946832	166.855202	13.557852	40.891568	13.691787	28.491807	14.609649	18.831499	31.518991	44.209094	11.029701	13.557007	17.3724	16.095809	24.059083	17.735451	10.675148	15.443917	16.276733	31.010411	25.122365	30.48659	15.961371	24.760182	17.036982	27.309169	22.006301	26.189244	26.836332	32.006645	14.258675	16.420819	17.710791	17.293581	17.300644	8.855887	18.914402	26.077551	22.839505
hsa-miR-324-5p	17.146584	14.681521	23.183674	46.587456	107.414352	30.861871	28.001363	14.285712	20.86358	32.168737	21.067515	52.085417	19.327403	59.166532	18.274379	24.514079	17.317993	26.407907	24.15986	11.844546	13.239767	30.058065	23.773756	84.764926	37.638555	27.04767	32.318001	35.739948	28.30882	36.995903	33.169637	51.704827	23.068782	58.105901	11.008194	20.583506	24.243595	27.453207	97.904468	29.818144	27.694579	23.459836	71.204096	23.637927	25.592733	10.146315	21.381333	48.837728	32.154725	64.93866	13.752484	20.858837	28.483435	42.81067	98.298654	35.602676	63.398111	31.034929	44.414096	39.477277	24.13509	199.066299	133.663575	19.583564	36.063042	25.300039	23.163186	27.252615	39.0993	31.678177	42.925603	35.84653	29.001693	45.470373	36.631842	30.107453	51.828844	9.607634	40.503856	34.033171	61.159419	42.723067	62.577733	21.448093	21.087619	18.287402	25.850914	28.697406	33.740745	22.839433	23.369931	16.171426	19.704983	19.524547	22.799991	25.030717	10.770673	39.431716	30.60681	63.993712
hsa-miR-326	4.524793	12.51121	2.938776	1.354287	1.790239	2.817267	3.555728	3.85093	16.33895	8.56564	0.559314	9.706828	2.166003	3.446594	5.561767	3.502011	5.379073	4.470447	3.109684	7.272967	5.957895	4.065825	4.245314	5.337842	4.658236	19.950054	3.827132	4.41234	3.397059	2.656117	6.051218	4.901682	19.633005	3.801321	3.399589	6.817467	7.531989	4.017543	2.217349	14.363618	3.911663	5.315119	15.949719	3.545688	2.254282	2.075382	1.353249	1.940572	2.276441	2.763347	14.040997	6.674828	6.408773	8.281827	5.623245	5.282296	4.796075	6.06151	22.826368	19.007578	5.548296	3.592665	46.647691	5.3801	21.124795	9.822368	15.115882	5.619095	4.947259	31.837366	25.812407	8.088448	4.633407	7.25109	3.468925	12.231153	9.298198	2.935665	6.119289	7.891749	6.173369	8.123399	8.423926	9.851159	11.965447	8.909248	11.666053	6.245031	13.174958	17.986054	8.29802	6.34685	3.284164	7.361714	4.818111	3.865037	3.829573	3.04554	7.548765	4.740274
hsa-miR-328-3p	67.633749	55.91745	105.469388	111.593206	386.435918	100.781293	433.798889	68.944082	72.64548	158.559511	115.778114	126.188761	76.30992	121.779659	125.801888	75.710148	109.287023	103.465533	50.592181	102.86054	38.17466	101.210004	83.491165	203.478523	73.04116	84.404082	136.075798	93.100358	60.895418	148.363057	181.984763	141.200036	86.876049	268.083606	79.809402	72.370038	86.61789	172.921729	309.575979	121.999846	99.512716	205.273552	505.833895	70.913784	192.409621	74.252574	89.585073	101.556598	150.529643	260.560618	88.092829	123.901496	113.459018	281.582075	285.48784	290.843215	151.525983	119.532973	157.484246	186.826613	171.719775	115.618491	1427.239919	93.183328	188.463355	77.983653	88.194104	102.548496	123.043101	223.816672	243.150015	96.50989	77.223444	117.225944	88.526949	140.994281	121.565327	54.576697	157.207412	95.194236	130.789273	174.051363	109.912174	167.095607	148.20568	143.954677	161.20364	92.783331	151.672681	94.212659	209.99068	69.90229	75.900673	94.635371	141.0158	139.509441	69.650352	119.73777	199.012896	226.599506
hsa-miR-330-3p	5.001087	8.808912	2.938776	2.437716	3.836225	2.817269	1.333398	3.478262	7.289684	5.520079	2.05082	2.841024	4.16539	3.255116	7.150843	2.167911	9.708573	3.410444	3.109685	7.065169	3.971931	4.501448	2.83021	6.618925	1.117975	3.069237	2.126183	2.20617	3.271242	2.656117	1.792953	3.952969	3.435777	2.896245	2.428278	2.490998	2.824496	1.506579	6.993176	3.454542	3.911664	6.414799	1.708899	2.532634	3.447727	4.842558	0.81195	3.881144	1.991885	3.339041	8.366895	9.386476	4.272516	2.293429	4.75813	3.908901	4.346443	2.667063	6.370151	7.960439	12.067543	5.878908	39.471124	3.443264	8.148135	5.804129	8.047304	3.933366	5.585615	9.392021	11.83663	4.779537	4.118585	4.834057	2.77514	7.661273	2.066268	2.935664	4.516617	2.46617	5.024835	4.513	7.621648	4.613834	2.724806	3.751262	3.446791	3.71728	4.016753	3.711408	4.064334	3.999385	3.527435	6.721566	7.571319	6.625777	5.505012	2.88525	3.70576	3.37565
hsa-miR-330-5p	27.386906	55.151459	15.020409	15.845153	16.367901	15.751079	12.222817	10.931675	33.432002	17.702323	16.220122	23.438437	13.162628	15.701151	19.068918	14.508332	16.924402	13.134822	8.850642	24.728089	15.667058	10.890602	14.434066	26.902721	9.689133	26.664017	8.717355	8.824679	13.210783	9.48613	18.826011	31.623748	28.222444	28.419397	12.78893	15.601512	27.656526	20.924701	46.223191	25.090878	19.088918	20.893916	19.367514	20.26108	23.86887	23.982197	10.555341	26.844579	24.471738	19.688849	36.160375	48.392503	18.514234	12.868683	16.653456	15.52995	16.786262	13.335322	32.381591	21.119529	27.325362	22.209202	47.544762	15.494687	21.879252	14.882377	24.141913	10.254849	15.958898	25.151518	38.932524	15.441582	13.557004	10.121312	12.765642	28.360146	14.980429	10.808587	13.841246	12.330859	26.559842	21.511967	31.489436	22.944472	15.045661	14.223534	27.441738	16.207344	23.618521	54.814638	18.9669	17.214743	19.096803	25.392579	24.176596	27.791459	24.892222	17.952651	26.077551	14.508114
hsa-miR-331-3p	21.671377	33.576002	50.612245	43.878883	65.471605	55.705034	80.226125	36.770178	47.257269	75.187284	52.575569	52.085417	61.980981	54.762552	112.02989	44.859097	75.438223	61.388013	28.22637	92.470588	58.696299	32.381393	54.056993	59.997339	31.303353	84.020427	37.846082	30.445141	31.580062	40.031465	55.357435	65.303041	70.924232	47.607015	26.711057	31.596338	73.083842	42.518993	94.663728	69.99991	40.055433	30.974314	88.293079	39.509107	41.505314	17.294854	30.854074	178.209189	49.79714	69.544238	29.236048	55.067331	40.826258	74.536432	74.508	65.923054	37.019699	51.886523	89.535986	87.239904	45.773447	40.009224	438.667705	33.141414	115.582813	32.443581	68.945822	43.126559	47.397926	131.329129	146.460449	35.6627	42.215484	32.629902	37.325626	83.870765	50.623521	14.144571	41.378039	38.472283	63.169354	63.181998	58.165201	39.529334	47.980257	41.576486	52.36467	36.726735	53.021169	53.101681	57.408742	22.518275	25.786769	29.766934	29.596972	26.135014	27.285705	61.712237	58.468616	56.165075
hsa-miR-331-5p	1.428882	4.212958	3.918369	3.792004	7.416704	3.585613	5.111359	3.975157	6.535577	4.568344	4.474516	4.498288	4.332008	6.510229	9.799304	4.002296	3.804712	3.64088	4.186115	4.779377	5.737233	3.194576	3.679272	5.124328	4.285574	3.261065	2.764038	3.088638	4.529412	6.071124	4.258263	6.482867	5.644491	2.715228	3.399587	3.146522	4.825181	4.184941	4.946392	2.909088	4.2246	2.19936	3.98743	2.532635	3.978146	4.61196	6.495596	10.673148	5.12199	5.296413	3.750676	5.423296	3.56043	4.841685	9.299981	4.648423	5.995091	4.121825	13.094197	9.260103	4.16122	9.144967	29.603343	5.164896	10.713288	6.2506	8.59104	4.776231	9.256162	9.073648	10.26792	6.801648	4.290192	5.740443	8.741691	5.645147	5.854423	3.736302	5.390801	4.274693	8.75757	7.070365	8.022789	4.239739	7.108188	5.783199	5.833028	5.947647	6.105466	5.995353	5.419115	4.521042	3.649071	4.907813	3.699621	4.233135	4.786966	4.969039	7.411515	5.81761
hsa-miR-335-3p	40.484991	42.640248	27.102041	141.116654	93.859683	112.050357	272.235471	52.919242	43.989478	42.447504	64.321173	31.961507	76.643152	95.35577	47.407446	77.544536	54.184323	80.053287	36.239788	58.807136	59.799612	75.217763	83.774186	50.602739	51.985926	34.528942	38.483937	53.389306	71.464044	90.118225	89.199429	36.209192	55.217828	80.551794	57.9549	69.092408	62.727355	79.84866	77.607201	53.454478	68.21941	56.083668	82.596752	53.35418	89.773475	41.046454	76.323234	143.602323	64.024894	74.955793	24.138974	51.938505	33.705399	87.532527	81.1045	103.427356	46.911605	47.522234	35.035821	29.729801	74.069759	33.64041	17.94142	58.320282	32.894324	47.02831	33.385437	52.398067	36.067109	43.61719	37.078596	60.663358	81.685243	43.959728	59.110471	29.70423	59.749531	47.504409	77.36528	56.393131	69.773423	54.306432	46.732731	62.473805	92.524889	54.080695	52.36467	46.242974	35.026106	36.828586	73.327391	71.29338	41.2345	43.103374	48.611305	52.454077	42.603995	67.803317	73.977897	67.800296
hsa-miR-335-5p	11.90735	23.107439	9.469387	16.116011	32.480052	9.860432	36.446217	14.16149	3.770526	13.514679	15.474368	6.865805	15.328631	37.338101	13.507149	15.175383	26.108185	19.771364	8.970245	8.935359	8.385188	27.008695	8.490627	12.810821	22.173207	4.603858	15.521145	20.296761	26.421566	27.889219	10.75772	6.482869	6.626141	8.688732	5.342211	6.424152	8.3558	15.735376	9.039959	7.454537	12.517325	23.276556	24.49421	20.936449	20.686354	27.671766	30.854075	15.524576	8.252097	13.701593	22.600234	16.895659	12.342822	17.455542	51.6906	18.171099	29.375957	17.942068	15.748426	15.271045	39.53161	66.137697	6.279497	23.672439	19.314098	22.472392	10.222251	21.773996	20.108211	8.914462	15.259268	27.574254	20.592919	27.191585	20.952303	16.532219	29.099916	14.278011	35.841541	23.67525	32.876777	14.592034	34.497983	10.599348	11.61004	9.847065	7.821559	20.816771	13.978308	5.424366	11.176925	52.77449	23.110782	22.191838	30.715462	27.975508	23.456132	13.785073	13.038776	22.911327
hsa-miR-337-3p	2.143323	13.277203	15.67347	2.166858	18.669637	0.256116	3.777961	5.714285	20.360843	2.474519	0.372876	15.862378	7.331086	8.616485	5.032075	16.843006	1.443166	9.908725	35.043755	3.324785	11.474465	10.454978	8.490628	1.708109	4.471907	0.959137	1.913565	0.882468	9.184639	3.415006	5.827099	5.692274	18.651355	9.593808	7.122947	17.043668	21.183722	1.506579	1.364522	14.909073	6.102195	4.03216	17.088984	8.779802	1.591258	5.534353	0	0.970287	5.121992	0.575697	18.849558	3.546002	19.22632	28.66786	20.222055	14.2622	17.535647	8.486114	13.625041	10.884682	11.651423	21.392689	16.147278	19.36836	13.278443	18.305323	39.801532	14.328694	15.799309	20.853473	11.836628	8.82376	19.563272	14.955371	17.89965	13.037602	17.391075	10.27483	16.463799	18.085261	13.351704	21.361533	22.664374	44.517263	19.073634	30.322702	24.790361	17.545564	26.028575	6.85183	16.596038	19.388321	12.650111	11.415993	9.464148	7.914122	4.308269	10.899825	14.823029	14.579936
hsa-miR-337-5p	0	0	0	0	0	0	0	0	0.754105	0	0	0	0	0	0	0	0	0.092174	0.478413	0	0	0	0	0	0	0	0	0	0.251634	0.189723	0.448238	0.158119	0	0	0	0	0.117687	0	0	0.181818	0	0	0	0	0	0	0	0	0.284555	0	0.096171	0	0.237362	0.254826	0.108139	0	0.149877	0	0	0.324916	0	0.163303	0	0.430408	0.150891	0	0	0	0.319178	0.159187	0	0.183828	0.514823	0.151064	0.277514	0.134408	0.172189	0	0.145697	0	0	0	0.40114	0.124698	0	0	0.265138	0	0	0.285493	0	0.173886	0.243271	0	0.172075	0	0	0	0	0
hsa-miR-338-3p	123.360149	251.117869	184.489796	582.614051	1212.759187	1481.625855	294.90324	174.658344	334.571404	310.076163	267.165923	182.772466	264.585485	1495.821866	391.972197	162.593382	349.377361	2135.169123	173.065919	345.154259	78.335286	494.433377	586.136277	1217.668429	306.884667	115.671954	256.417834	609.123439	618.264625	623.428386	1288.012853	1007.374499	546.779194	733.473849	112.348329	118.38794	329.642265	942.11374	2968.859213	391.454049	483.16866	408.897583	112.217656	234.522012	612.501747	204.771072	322.343871	2193.169706	179.838815	1580.519506	404.880802	224.85827	471.638214	755.812154	763.463697	801.641231	994.136347	516.683093	616.134988	519.053066	404.470816	642.107211	324.739692	491.956321	759.738193	648.425141	434.119438	414.829749	470.947067	443.812863	444.515307	372.62009	684.542922	960.316145	796.187515	441.531191	827.711798	392.445143	844.315999	587.277743	510.379658	506.509025	383.689758	619.874826	565.811615	839.032255	467.437529	864.044764	701.004141	390.268802	835.220991	459.92925	593.703821	256.059626	459.527389	371.043581	237.672844	1115.949601	717.544429	959.618386
hsa-miR-338-5p	2.38147	4.72362	2.612246	4.06286	13.043171	12.165468	2.22233	5.962732	5.530105	6.091122	3.728764	1.894016	9.33047	15.318194	10.858689	2.001149	14.562857	29.080956	1.674446	17.039524	3.751267	6.969986	6.509481	16.440553	2.608612	4.028377	3.189275	9.48653	8.555555	8.537517	14.343627	15.021281	9.57109	10.860916	0.809426	1.442156	5.884367	13.894003	38.036057	10.181805	7.040995	11.363358	3.98743	4.052215	8.48671	3.689568	4.059746	24.580578	1.991885	13.010759	6.635813	5.214709	5.459325	3.057905	8.759285	6.021818	7.493866	6.06151	12.740299	13.484008	7.074077	3.592665	18.838491	6.240916	28.367581	7.88766	10.983482	5.338141	7.81986	15.918683	18.681908	4.779537	8.923598	10.423439	5.134008	8.467721	10.675709	5.604452	10.635905	7.562926	7.03477	6.619065	5.615952	6.733704	8.055946	11.253787	5.170183	12.043989	10.282893	5.138873	14.055827	5.390475	8.636134	3.200745	6.710941	5.521482	3.829573	11.701282	10.29377	8.61868
hsa-miR-339-3p	12.383644	28.086389	10.44898	9.886292	18.413888	14.726621	43.113209	13.664593	28.656003	14.08572	13.609987	19.176902	25.658794	20.679564	28.603376	12.507183	25.189805	12.35134	6.936989	20.364308	23.169591	12.923516	16.981255	13.024334	10.993437	18.415434	13.39496	14.560721	14.59477	13.470303	14.119508	12.491381	14.23393	15.205283	9.551227	7.604098	9.061924	7.867688	11.257308	15.454528	11.26559	9.34728	33.608335	11.650119	16.708212	12.913491	22.193281	19.405721	10.528538	25.330682	30.678616	26.9079	21.59994	13.250921	89.755644	26.834065	25.179392	23.518656	30.258209	37.202865	27.186654	19.106445	87.912957	19.583564	52.962881	20.835327	13.049682	14.609648	21.863689	32.155738	54.049185	28.493394	12.355752	37.917153	18.177164	31.451537	26.344896	13.077058	22.728782	20.058197	23.832075	19.556332	31.489435	28.55589	20.021393	21.72606	18.029355	22.601067	23.136509	25.40887	24.555361	18.518889	18.488625	23.25875	27.790179	12.515358	21.062649	14.586531	32.116562	24.994178
hsa-miR-339-5p	9.049586	29.873705	24.489796	26.002303	71.609568	35.984174	179.786527	12.546582	37.453899	27.600396	18.270942	93.753751	13.495862	20.29661	25.425223	21.512356	15.612432	24.103551	12.917151	17.455121	14.563744	26.282654	13.868025	19.643258	26.645115	21.101019	19.986132	18.531826	31.076794	19.161982	26.446062	18.341774	25.032082	30.229549	34.967203	18.09251	32.599395	36.660077	38.036057	20.545429	17.68072	11.729918	71.773728	26.508247	26.520969	14.066481	19.216134	28.78515	23.333517	58.145432	17.022304	31.288257	28.483436	43.192909	134.525329	65.923055	148.528436	57.220652	55.561858	31.191921	24.689919	550.82086	69.971537	18.507543	32.139866	31.699462	49.153804	30.062162	72.772573	17.510551	39.502964	31.066993	34.493138	29.608615	26.225069	34.677335	38.914681	16.2796	67.312164	23.839661	114.2791	47.837799	111.717299	44.267866	32.223778	15.942864	35.130728	46.391665	56.395245	56.527596	20.491025	19.475263	28.584388	20.37808	24.434708	16.748495	13.642852	42.477255	33.900818	80.512852
hsa-miR-33a-3p	1.428882	3.191634	1.959183	1.083429	1.278742	0.768345	2.22233	1.863354	4.273263	2.664866	0	2.841023	1.999388	1.148865	2.383614	0.500287	1.311969	1.889571	0.717619	0.623397	1.985966	1.016456	1.981147	1.281082	2.422283	2.1101	0.850473	1.764936	1.509804	1.138336	3.361788	0.948712	1.963301	2.172183	0.809426	2.097682	2.118372	1.673976	2.387913	1.81818	0.782333	2.19936	5.696329	2.026108	1.060839	0.461196	0	1.940572	0.284555	2.302788	2.019595	1.460119	2.136258	1.911191	4.75813	1.584689	2.697791	3.394445	3.185076	4.386365	1.387074	4.735786	0	1.291224	2.414262	2.232356	1.739957	1.404773	1.59589	2.069429	4.56352	2.757426	1.544469	2.1149	2.358869	2.956982	1.721888	0.800636	1.165579	0.986468	2.440634	2.858233	3.409685	3.366851	0.829288	2.031933	3.446789	1.932985	2.088712	5.138872	1.693473	0.782488	1.946171	0.853534	1.462641	1.840493	2.154134	2.083791	1.509753	1.86738
hsa-miR-33a-5p	18.099172	26.426741	18.612245	23.564585	10.741434	8.835971	46.668938	18.633536	42.984003	43.399243	5.406708	24.148694	14.9954	13.403421	6.356306	11.506608	16.268416	6.959152	13.156359	9.350959	12.798442	13.35914	13.301982	8.967574	10.43445	23.786605	6.378553	12.35455	16.607841	18.023645	15.688342	4.427325	12.516041	17.739496	7.44672	16.125931	14.946293	12.889616	8.528263	11.818167	7.666861	8.247598	94.559039	7.260221	10.608388	4.150766	4.059747	7.762288	13.943199	32.584469	18.272529	12.098126	11.156012	18.602255	27.034833	10.247654	30.87473	14.062703	71.48723	32.654043	4.161222	39.19271	1.794142	16.355504	6.035655	14.882377	21.966965	13.48583	7.660271	7.163407	7.700939	20.03729	12.527359	13.444727	13.875697	27.419288	6.198798	3.469424	16.609496	14.468209	32.876776	12.937266	18.652979	10.349951	17.415057	7.189919	19.222473	17.694256	14.299649	37.685063	13.039743	7.998769	5.96015	4.90781	9.378111	4.601235	3.111528	20.99819	9.607519	16.590962
hsa-miR-33b-3p	0.476294	0.638326	0	0	0	0.128058	0	0.372671	0	1.142086	0	0.473504	0	0	0.264846	0.166762	0	0.138261	0.119603	0.623397	0.441326	0	0.283021	0	0.186329	1.53462	0.425237	0.220617	0.377451	0	0	0.316238	1.472476	0	0.161885	0.393315	0.47075	0	0.170565	0	0.156467	0	0	0	0.132605	0	0	0	0.56911	0.460558	0	0	0	0.127413	0.108139	0.211292	0.299754	0.24246	0.530846	0.487374	0.832244	0.163303	5.382426	0	0.603565	0.595296	0.869978	0.421432	0.797945	0.477561	1.14088	0.183828	0.686431	0.151064	0.138757	0.134408	0	0	0.291395	0.328822	0.287133	0.4513	0.20057	0.498793	0.47388	0.468908	0.530275	0.148691	0.16067	0.285493	0	0.173886	0.121636	0.106692	0.086038	0	0	0	0.823501	0.071822
hsa-miR-33b-5p	1.190735	1.914981	1.959184	2.573145	2.813232	1.280576	5.555825	1.987577	8.546526	14.276066	3.542325	5.918798	1.832771	2.680684	0.794538	5.669922	2.230348	2.765226	1.794049	2.701388	2.868616	0.72604	3.962293	1.494596	4.658237	11.701475	2.976657	1.103085	2.013072	3.035561	1.568833	1.423069	2.454125	3.077259	2.590164	8.91515	6.002054	2.510964	3.24074	2.181816	2.659931	0.54984	8.544491	2.19495	0.397815	0.461196	0.27065	3.881144	5.121991	4.605578	1.731081	0.417176	1.424172	1.528952	3.460459	0.633876	1.348896	0.727381	10.616915	4.223906	0.970952	4.082574	2.691213	0.860816	1.659805	1.637062	2.174947	1.264296	2.074657	1.591869	1.4261	1.470626	0.686431	1.359578	0.832542	3.225799	0.688756	0.400317	1.894066	0.657646	4.307001	1.955633	2.005697	1.621077	1.184698	1.094118	1.458257	1.635604	1.446032	4.282394	1.185432	0.608602	0.608179	0.213383	0.774339	0.736197	0	1.282334	1.509754	1.292802
hsa-miR-340-3p	4.286646	7.532259	6.857143	7.313147	8.695448	9.220145	11.333885	4.099379	5.530105	3.997299	6.711774	12.311099	3.332311	6.127277	1.589076	3.835535	2.623938	3.917401	3.707701	2.701387	2.647953	7.115193	7.358543	3.629732	5.217223	3.261067	6.165933	2.426787	5.03268	3.225284	5.15474	3.004256	2.699539	3.80132	3.075819	3.408734	3.295243	3.850145	4.264131	4.363632	4.06813	3.29904	9.683758	7.260221	3.978146	4.150765	10.014042	6.792002	3.98377	8.059762	6.44347	8.9693	5.696687	6.11581	10.705794	8.029089	10.64129	7.516273	3.362024	3.249159	6.519248	13.22754	0.897071	6.671324	3.319609	3.274123	2.609935	4.916708	7.81986	4.934793	2.8522	5.514852	8.408774	6.193639	3.191411	3.360206	5.510044	3.069105	5.827892	4.43911	8.183302	5.4156	7.220509	4.613835	4.738792	4.063867	5.833026	4.460736	5.141446	4.853379	3.217599	5.825191	4.500522	5.014502	5.506413	5.337433	3.829573	4.327873	5.215509	7.684991
hsa-miR-340-5p	15.003261	22.213781	29.061225	7.719433	5.370718	8.835971	11.556118	23.105585	9.552	10.84981	32.813121	5.918798	27.658181	44.422768	21.187686	20.845305	19.810732	9.770464	43.415984	16.831724	19.418324	29.767648	24.339797	15.586498	33.352978	8.440408	32.105383	25.591568	29.56699	23.5256	10.085363	6.640987	8.344027	7.059595	9.551226	8.915149	8.002739	7.198097	7.163741	7.272719	9.07506	17.228316	9.683757	18.7415	16.70821	24.212796	42.221364	10.996576	7.113877	9.786855	32.986726	17.730011	23.973558	6.498047	9.191843	6.972631	8.842763	11.395638	5.839303	9.422559	18.586793	16.656901	4.485355	22.811623	6.790113	27.383573	7.82981	25.145453	18.67191	3.820484	4.70613	29.596367	37.753683	25.227748	28.722694	9.139763	28.238972	35.361429	30.013649	16.605558	15.074505	10.3799	12.23475	11.472236	9.832991	11.097483	13.787154	12.936137	12.853617	13.989152	10.160839	28.169579	21.407882	28.80671	24.00452	22.822126	26.807008	12.663031	9.333019	10.486062
hsa-miR-342-3p	48.105695	460.489149	114.938774	127.980075	151.147338	88.999999	140.67351	36.521731	265.445081	46.254456	74.388837	463.796967	31.323726	93.632472	34.694835	91.38582	19.023553	81.067203	51.070593	32.416656	42.14659	66.940905	81.793042	72.80816	59.252777	66.947782	50.390568	52.948072	144.06044	53.122321	62.529248	46.012552	70.433406	68.785802	45.651624	57.030734	77.438275	75.496321	69.420068	131.818014	82.301399	37.022552	137.851129	90.330652	74.789129	167.875386	58.1897	88.619452	46.097923	101.78329	163.875745	176.465766	348.92208	159.520704	274.890184	142.093761	1350.394766	252.643726	148.28292	61.571554	108.607903	1974.332698	116.619227	138.376165	61.261906	123.672549	55.461149	57.595732	73.091751	74.021872	131.486402	110.664673	150.328303	93.055646	67.158377	88.978279	110.71743	56.177968	86.835606	79.08191	112.412736	98.53383	428.81793	115.09645	78.663928	87.685749	209.856384	130.550904	129.50019	967.249966	90.262122	119.807654	105.823054	135.818294	85.177329	135.092256	146.002454	105.311534	113.505978	165.622335
