miRNA	Tumor_1	Tumor_2	Tumor_3	Tumor_4	Tumor_5	Tumor_6	Tumor_7	Tumor_8	Tumor_9	Tumor_10	Tumor_11	Tumor_12	Tumor_13	Tumor_14	Tumor_15	Tumor_16	Tumor_17	Tumor_18	Tumor_19	Tumor_20	Tumor_21	Tumor_22	Tumor_23	Tumor_24	Tumor_25	Tumor_26	Tumor_27	Tumor_28	Tumor_29	Tumor_30	Tumor_31	Tumor_32	Tumor_33	Tumor_34	Tumor_35	Tumor_36	Tumor_37	Tumor_38	Tumor_39	Tumor_40	Tumor_41	Tumor_42	Tumor_43	Tumor_44	Tumor_45	Tumor_46	Tumor_47	Tumor_48	Tumor_49	Tumor_50	Control_1	Control_2	Control_3	Control_4	Control_5	Control_6	Control_7	Control_8	Control_9	Control_10	Control_11	Control_12	Control_13	Control_14	Control_15	Control_16	Control_17	Control_18	Control_19	Control_20	Control_21	Control_22	Control_23	Control_24	Control_25	Control_26	Control_27	Control_28	Control_29	Control_30	Control_31	Control_32	Control_33	Control_34	Control_35	Control_36	Control_37	Control_38	Control_39	Control_40	Control_41	Control_42	Control_43	Control_44	Control_45	Control_46	Control_47	Control_48	Control_49	Control_50
hsa-miR-3132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3135a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.480851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3136-5p	1.459363	0.903613	0.646331	2.965317	0	0.256483	0.400052	0.535265	0	0.416378	0.53037	0.50094	0.476388	2.913085	0	0	1.305098	0.288597	1.122794	0	0.290105	1.010348	0.913831	0.965398	0	2.538936	0	0.226377	0.472679	0.590417	0	0	0	0.909391	1.022922	0	0.497679	0	1.222286	0	0.690205	1.623519	1.996939	0.982492	0.820887	1.757516	0	0	0.317572	0.473589	0.440599	0.914714	0.331064	0.095707	0	0	0.296733	0.973462	0	0	0	0.278827	0.426588	0.75805	0.369293	0.534636	0	0.236959	0	0	0	0.270178	0.43972	0	0	1.053333	0	0	0	0.249309	0.53936	0	1.976154	0	0.908282	0	0.273478	0	0	0	0	0	0	0.244495	0	0	0	0.28022	0	0
hsa-miR-3137	0	0	0	0.404361	0.109589	0	0	0	0	0	0	0	0	0	0	0	0	0.577194	0	0	0	0	0	0	0	0	0.492094	0	0	0.590417	0	0	0	0	0	0	0	0	0	0.716474	0	0	0	0	0	0	0	0	0	0	0	0	0.165532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41065	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3138	0	0	0	0	0.109589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3139	0	0.225903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3140-3p	1.094522	0	0	0.134787	0	0.256483	0	0	0	0	0.265185	0	0	0.582617	0	0	0	0	0	0	0	0	0.30461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.611143	0	0	0	0.855831	0	0	0	0	0	0	0.473589	0	0	0	0.095707	0	0	0.296733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21986	0	0	0.351111	0	0	0	0	0	0.453648	0	0	0	0	0	0	0	0	0	0	0	0.244495	0	0	0	0	0.509223	0
hsa-miR-3141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3143	0.364841	0	0	0.134787	0	0	0	0	0	0	0.265185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.909391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.296733	0	0	0	0	0	0	0	0	0.534636	0	0	0.442481	0.2993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282079	0	0	0
hsa-miR-3144-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30461	0	0	0	0	0	0.945357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.331064	0	0	0	0	0.648974	0	0	0	0	0	0.75805	0	0	0	0.236959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.302761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3144-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165532	0	0	0.570728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3145-3p	0	0	0.215444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.285277	0	0	0	0	0	0	0	0	0	0	0.095707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3146	0	0	0	0	0	0	0	0	0	0	0	0.25047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.022922	0	0	0	0	0.358237	0	0	0	0	0	0	0	0	0	0.473589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.275578	0	0	0	0.652733	0	0	0	0.282079	0	0	0
hsa-miR-3147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3148	0	0.451806	0	0	0	0	0	0	0	0	0	0	0	0.582617	0	0	0	0	0	0	0	0	0.30461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3149	0	0	0	0	0	0	0	0	0	0	0	0	0	0.582617	0	0	0	0	0	0	0	0	0	0.19308	0	0	0.492094	0	0	0.590417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.332179	0	0	0	0.369293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.337091	0	0	0	0	0
hsa-miR-3150a-3p	0	0.225903	0	0.134787	0	0	0	0.267633	0.240786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.492094	0	0	0	0	0	0	0	0	0.153326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3150b-3p	0.729682	3.840355	3.447099	25.474768	6.136977	0.76945	0	0.802898	0.240786	16.238748	1.59111	0.751411	1.429164	4.660935	0.480851	0	2.175164	0.865791	3.368381	1.153205	0.580211	1.010348	8.529088	0.19308	1.074235	3.989756	1.968375	0.226377	0.945357	0.590417	0	4.741865	4.316676	9.09391	1.534384	0.459978	0	2.362207	12.222869	0.358237	4.831438	2.705864	7.987754	0.491246	0.820886	0	1.102918	1.906485	0.158786	0.947177	0	0	1.158724	0.287121	0	4.565827	1.186932	0	0.744766	2.404607	0.996537	1.394135	3.412704	0.75805	1.107879	0.534636	1.037041	1.184795	0	0.5986	0.671642	1.080713	0.21986	0	1.33749	0	0.599284	0.675508	0.478099	0.249309	1.07872	0.907296	5.928459	0	0.908283	0.41065	1.64087	0.237474	0.826735	0.944969	0.382488	2.141508	0	0.733484	0.674182	0.547016	0.282079	1.12088	1.527668	1.231216
hsa-miR-3151-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.428842	0	0	0	0	0	0	0.909391	0	0	0	0	0	0	0	0	0	0.491246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.302761	0	0	0	0	0	0	0	0	0	0	0.547016	0	0.28022	0	0
hsa-miR-3152-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3154	0	0.225903	0.215444	0	0.109589	0	0	0	0	0	0.265185	0	0	0	0.480851	0	0	0.288597	0	0	0	0	0.30461	0	1.074235	0.362705	0	0.226377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.095707	0.396737	0	0	0	0	0.801536	0	0	0	0.379025	0	0	0	0	0	0	0	0	0	0	0.668745	0	0.299642	0.337754	0.478099	0	0	0	0	0	0	0	0.273478	0	0	0	0	0	0	0.244495	0	0	0.282079	0	0.509223	0.615608
hsa-miR-3155a	0	0	0.430887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.491246	0	1.757516	0	0	0	0	0	0	0	0	0	0	0	0.324487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43972	0	0	0	0	0	0	0	0	0	0	0	0.302761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3157-5p	0	0.225903	0.215444	0.134787	0.328767	0.128242	0	0	0	0	0	0	0	0.582617	0	0	0	0	0.561397	0	0	0	0.30461	0.19308	1.074235	0	0.984188	0	0	0.590417	0	0	0	0	0	0	0.497679	0	1.222286	0	0	0	0.285277	0	0	0.878758	0	0	0	0	0	0	0.662128	0.191414	1.983684	0	0	0.324487	0	0	0	0.278827	1.279764	0	0.369293	0	0	0	0	0.8979	0	0	0	0	0	0	0	0	0.956199	0	0.53936	0	0	0	0	0	0	0	1.102313	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3159	0	0	0	0	0.109589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.853246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3161	0	0	0	0	0.109589	0	0	0.535266	0	0	0.53037	0.751411	1.429164	8.739252	0	1.697136	0	0	0	0	0	0	0	0.19308	0	0	0	0.452754	0	0	0	0	0	0.909391	0	0.306652	0	0	0	0	0	4.329381	0	0	0	0	0.735278	0	0	0	0	0	0	0.095707	0	0	0	0	0	1.603071	0.332179	0	0	0.379025	0	0.534636	0	0	0	0	0.671642	0	0.21986	0	0	0	0	0	0	0	0	0	0.658718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3162-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.611143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.324487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3163	0	0	0	0	0	0.128242	0	0	0	0	0	0	0.476388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.497679	0	0	0	0.690205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3164	0	0	0	0.404361	0	0	0	0	0	0	0	0	0	0	0	0	0.870066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.611143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.122794	0	0	0	0	0	0	0	0	0.226377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.095707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.332179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3170	2.189045	2.936744	1.077218	9.974247	1.095888	0.384725	2.000261	1.873429	0.722357	2.498269	3.182221	1.252352	3.334715	6.991402	0.961701	2.262848	0.870065	1.731582	1.68419	0.576602	2.901053	1.515521	1.827662	5.792388	2.14847	2.901642	1.476281	2.49015	4.726787	3.542502	5.972722	2.370932	1.233336	1.818782	4.091691	0.919956	2.488394	0.472441	4.889148	1.074712	2.760821	4.329382	3.138046	0.982491	2.052217	1.757516	2.941116	1.27099	1.429075	2.841532	1.321796	0.457357	0.165532	0.382828	4.364105	2.853641	2.373863	0.973462	2.234298	2.404607	1.660894	1.115308	2.559528	0.75805	1.846466	1.069272	0	0.947836	0.442481	0.8979	0.671642	1.891248	2.638318	2.188909	1.337489	0.351111	1.498209	0	0.956199	0.997237	0	2.268239	3.952306	0.678988	0.605522	0	0.273478	0.474948	0	0.472485	1.147464	0	2.610934	1.466968	0	1.094033	1.128316	0.28022	1.018445	0.615608
hsa-miR-3171	0	0	0	0	0	0	0	0	0	0	0.265185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3173-3p	0	0	0	0	0.109589	0	0	0	0	0.416378	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.244495	0	0	0	0	0	0
hsa-miR-3174	0	0.225903	0.215444	0	0	0	0	0	0.240786	0	0.265185	0	0.476388	1.165234	0	1.131424	0	0	0	0	0	0	0	0.19308	0	0.362705	0.984188	0	0	0	0	0	0	0	0.511461	0.153326	0	0	0	0	0	0	0.285277	0	0.410443	0	0.367639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.453648	0	0	0	0	0	0	0	0	0	0	0	0.244495	0	0.547016	0	0	0	0
hsa-miR-3175	0	0	0	0	0	0	0	0	0	0	0	0.25047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.690205	0	0	0	0	0	0	0	0	0.947177	0	0	0	0	0	0	0	0.324487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3176	0.364841	0.225903	0	0.808722	0	0	0	0.267633	0	0.832756	0	0.500941	0	0	0	0.565712	0	0	0	0	0	0.505174	0	0	0	0	0.492094	0.452754	0	1.771251	0.853246	2.370933	0	0	0	0	0.497679	0	0	0	0.690205	0	0.285277	0	0	0	0	0	0	0	0	0	0	0	0.396737	0	0	0	0	0	0	0.278827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41065	0	0.237474	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3177-3p	0	0	0.215444	0.134787	0	0.512967	0	0	0	0	0	0	0.476388	0	0	0	0	0	0	0	0	0	0.30461	0.19308	0	0	0	0	0	0	0	0	0	0.909391	0	0	0	0	0	0.358237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.332179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3178	0	0	0	0	0	0	0	0	0.240786	0	0	0	0	0	0	0	0	0	0	0.288301	0.290105	0	0	0	0	0	0.492094	0	0.472679	0.590417	0	0	0	0	0	0	0	0	0	0.358237	0	0	0	0	0	0	0	0	0	0.473589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.369293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.658718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3181	0	0	0	0	0.109589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.853246	0	0	0	0	0.153326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3183	0	0	0	0	0	0.128242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.226377	0	0	0	0	0	0	0.511461	0	0	0	0	0	0	0	0	0.491246	0	0	0	0	0	0.473589	0	0.457357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.275578	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3184-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3186-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3186-5p	0	0	0	0	0.109589	0	0	0	0	0	0	0	0	4.078318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3187-3p	0	0.451806	0	3.639253	0.109589	0	0.800104	0	0.240786	1.249134	0	0	0	1.747851	0	0	0.435033	0.288597	0	0	0	0.505174	0.30461	1.737717	1.074235	0	0.984187	0.226377	0	0	2.559738	0	0	0.909391	0	0.459978	0	0	0	1.074712	0.690205	0	0.570554	0	0	0.878758	0.735278	0	0	0	0.440599	0	0	0	0.396737	0	0	0	0	0	0	0	0.426588	0	0	0	0	0	0	0.2993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.302761	0	0.273478	0.237474	0	0.236242	0	0.535377	0.652733	0	0.337091	0	0	0.56044	0.509223	0
hsa-miR-3188	0.364841	0	0	0.673935	0	0.128242	0.400052	0	0	0	0	0	0	0	0	0	0.435033	0.288597	0	0	0.580211	0	0	0.386159	0	0	0	0	0	0	1.706492	0.790311	0	0	0	0	0	0	0	0.358237	0	0	0.285277	0	0	0	0	0	0	0	0	0	0.82766	0	0.396737	0.570728	0	0	0	0	0.332179	0.278827	0	0	0	0.534636	1.037041	0	0.442481	0	0	0	0	0	0	0	0	0.337754	0	0	0	0	0	0	0.302761	0	0	0	0	0	0	1.070754	0	0	0	0	0	0	0	0
hsa-miR-3189-3p	1.459363	0	0	0.404361	0	0.256484	0.400052	0	0.240786	0	0	0	0	0	0	0.565712	0	0	0	0	0	0	0	0	0	0.362705	0	0	0	0.590417	0.853246	0	0	0	0	0	0	0	0	0	0	0.541173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.453648	0	0	0	0	0	0	0	0	0	0	0.652733	0	0	0.547016	0	0	0	0
hsa-miR-3190-5p	0	0	0	0.673935	0.109589	0	0	0	0	0	0	0.25047	0	0.582617	0	0.565712	0	0	0	0	0	0	0	0	0	0	0	0.452755	0	0	0	0	0	0	0	0	0	0	0	0	0.690205	0	0.285277	0	0	0	0	0	0	0	0	0	0	0.095707	0	0	0	0	0	0	0	0	0	0	0.369293	0	0	0	0	0	0	0	0.21986	0	0	0.351111	0.299642	0	0	0	0	0.453648	0	0	0	0	0	0	0.275578	0	0	0	0	0	0.337091	0	0	0	0.509223	0
